YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2006 01 05 12 00  10  9.6 11.3  0.52  3.45  3.33 340 1018.1  21.1  20.3  13.9 99.0 99.00
2006 01 05 13 00   8 11.1 13.7  0.91  4.00  3.70 359 1019.0  19.4  19.9  12.9 99.0 99.00
2006 01 05 14 00  14 10.2 12.1  1.48  5.26  4.46  11 1020.4  19.4  19.9  13.1 99.0 99.00
2006 01 05 15 00  13 11.1 13.4  1.95  5.88  4.87   8 1021.3  19.1  19.9  12.7 99.0 99.00
2006 01 05 16 00  11 11.2 13.2  2.26  6.25  5.25   3 1022.7  18.9  19.9  12.2 99.0 99.00
2006 01 05 17 00   8 11.6 14.5  2.54  6.67  5.40  11 1023.2  18.4  20.3  11.7 99.0 99.00
2006 01 05 18 00   5 12.6 15.0  2.68  6.67  5.51  10 1022.9  18.0  20.3   9.6 99.0 99.00
2006 01 05 19 00   3 12.9 16.1  2.99  7.14  5.67  19 1022.4  18.0  20.4   8.6 99.0 99.00
2006 01 05 20 00 355 12.0 15.0  2.91  7.69  5.80  32 1022.5  17.7  20.6   8.9 99.0 99.00
2006 01 05 21 00 352 10.5 13.0  2.75  7.14  5.76  25 1022.7  18.0  20.6   7.6 99.0 99.00
2006 01 05 22 00 352 10.0 12.1  2.50  7.69  5.46  41 1022.9  18.7  20.7   7.6 99.0 99.00
2006 01 05 23 00 353  9.8 11.5  2.24  7.14  5.42  40 1023.3  19.4  21.4   5.0 99.0 99.00
2006 01 06 00 00 339  8.1  9.9  2.16  7.14  5.40  35 1023.6  19.8  21.9   7.3 99.0 99.00
2006 01 06 01 00 339  7.7  9.9  1.81  7.14  5.25  42 1024.2  20.3  21.9   7.5 99.0 99.00
2006 01 06 02 00 340  7.9  9.6  1.82  7.14  5.32  52 1024.9  20.6  21.9   5.9 99.0 99.00
2006 01 06 03 00 327 11.2 13.6  1.85  6.25  5.13  45 1025.1  21.1  21.9   3.9 99.0 99.00
2006 01 06 04 00 337 12.6 15.6  1.94  7.14  5.05  55 1025.2  20.7  21.9   5.8 99.0 99.00
2006 01 06 05 00 353 11.7 14.5  2.07  6.67  5.20  50 1025.7  19.8  21.9   5.5 99.0 99.00
2006 01 06 06 00 348 12.1 14.4  2.10  6.67  5.18  41 1025.7  19.6  21.9   3.8 99.0 99.00
2006 01 06 07 00 346 12.0 14.2  2.41  6.67  5.33  36 1025.8  19.1  21.9   3.7 99.0 99.00
2006 01 06 08 00 347 11.6 14.2  2.30  6.67  5.49  28 1026.0  18.8  21.9   4.0 99.0 99.00
2006 01 06 09 00 340 11.8 14.7  2.35  6.67  5.28  35 1025.9  18.6  21.9   4.1 99.0 99.00
2006 01 06 10 00 341 13.2 15.5  2.24  7.14  5.30  48 1025.7  18.3  21.9   3.7 99.0 99.00
2006 01 06 11 00 344 12.4 15.1  2.37  7.14  5.42  48 1025.8  18.2  21.9   5.6 99.0 99.00
2006 01 06 12 00 349 12.9 16.3  2.33  6.67  5.21  31 1026.1  17.9  21.9   6.1 99.0 99.00
2006 01 06 13 00 348 11.7 14.9  2.53  7.14  5.47  37 1026.7  17.6  21.9   3.4 99.0 99.00
2006 01 06 14 00 344 11.6 14.3  2.82  7.14  5.79  29 1027.4  17.4  21.9   2.1 99.0 99.00
2006 01 06 15 00 337 11.6 13.9  2.80  7.69  5.88  28 1028.0  17.3  21.9   3.5 99.0 99.00
2006 01 06 16 00 341 11.0 14.0  2.46  7.14  5.53  23 1028.5  16.8  21.9   5.0 99.0 99.00
2006 01 06 17 00 342 11.2 12.9  2.47  7.14  5.45  32 1028.3  16.7  21.9   2.9 99.0 99.00
2006 01 06 18 00 348 10.5 12.6  2.17  7.14  5.37  39 1027.7  16.4  21.9   1.9 99.0 99.00
2006 01 06 19 00 346  9.3 12.1  2.01  6.67  5.26  31 1026.8  16.1  21.9   1.3 99.0 99.00
2006 01 06 20 00 336  8.5 12.4  1.93  6.67  5.14  23 1025.8  16.3  21.9   0.0 99.0 99.00
2006 01 06 21 00 339  7.9 10.6  1.68  6.25  5.01  14 1025.3  16.4  22.0   0.3 99.0 99.00
2006 01 06 23 00 353  5.4  7.0  1.31  6.25  4.80  27 1025.2  17.2  22.2   0.7 99.0 99.00
2006 01 07 00 00  12  4.6  6.1  1.24  6.25  4.91  33 1025.1  17.2  21.9   3.2 99.0 99.00
2006 01 07 01 00   2  4.8  6.4  1.03  6.25  4.72  35 1025.1  17.4  21.9   0.7 99.0 99.00
