#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 01 06 15 50 133  8.8 11.3  1.29  4.55  4.20 123 1021.9  18.0  19.9  11.4 99.0 99.00
2010 01 06 16 50 129  9.0 10.8  1.34  5.00  4.25 129 1021.7  18.1  19.9  11.6 99.0 99.00
2010 01 06 17 50 126  9.8 12.2  1.52  5.26  4.46 126 1020.6  18.3  19.9  12.8 99.0 99.00
2010 01 06 18 50 130  9.5 11.7  1.63  5.26  4.46 134 1019.5  18.3  19.9  12.8 99.0 99.00
2010 01 06 19 50 138  9.9 11.6  1.53  5.56  4.44 133 1018.2  18.8  19.9  13.7 99.0 99.00
2010 01 06 20 50 142  9.0 10.4  1.73  5.26  4.55 128 1017.5  19.1  20.1  13.9 99.0 99.00
2010 01 06 21 50 151  9.9 11.8  1.70  5.56  4.73 131 1016.5  19.4  20.3  14.1 99.0 99.00
2010 01 06 22 50 153  9.9 11.8  1.82  5.88  4.77 142 1016.1  19.6  20.3  15.0 99.0 99.00
2010 01 06 23 50 162  9.9 12.3  1.75  5.56  4.80 144 1015.9  19.6  20.3  14.9 99.0 99.00
2010 01 07 00 50 166  9.5 11.0  1.83  5.88  4.90 142 1016.3  19.6  20.3  15.3 99.0 99.00
2010 01 07 01 50 155  9.7 11.4  1.94  6.25  4.86 142 1016.5  19.4  19.9  15.7 99.0 99.00
2010 01 07 02 50 162  9.2 10.7  1.97  6.25  4.93 140 1016.5  19.1  19.9  16.1 99.0 99.00
2010 01 07 03 50 168 10.4 12.1  1.82  6.25  4.96 137 1016.5  19.9  19.9  16.2 99.0 99.00
2010 01 07 04 50 162  9.6 11.5  2.03  6.67  5.15 138 1016.3  19.9  19.9  16.6 99.0 99.00
2010 01 07 05 50 173  8.3  9.5  1.78  6.67  5.03 138 1016.3  18.8  19.9  17.1 99.0 99.00
2010 01 07 06 50 184  6.5  8.2  2.01  6.67  5.38 137 1016.0  18.1  18.9  17.5 99.0 99.00
2010 01 07 07 50 176  6.6  8.1  2.05  7.14  5.69 133 1015.8  18.3  18.5  18.0 99.0 99.00
2010 01 07 08 50 177  6.6  7.7  2.02  6.67  5.64 135 1015.6  18.2  18.4  18.2 99.0 99.00
2010 01 07 09 50 209  5.3  6.3  1.96  7.14  5.81 141 1015.1  18.2  18.3  18.2 99.0 99.00
2010 01 07 10 50 203  3.8  4.8  2.06  7.14  5.97 142 1015.0  18.0  18.3  18.0 99.0 99.00
2010 01 07 11 50 221  4.2  5.3  1.89  7.14  5.92 136 1015.7  17.7  18.3  17.6 99.0 99.00
2010 01 07 12 50 233  3.7  4.4  2.06  7.69  6.19 140 1015.9  17.6  18.3  17.5 99.0 99.00
2010 01 07 13 50 247  2.9  3.8  1.94  7.14  6.14 134 1016.6  18.0  18.3  17.8 99.0 99.00
2010 01 07 14 50 287  3.9  4.9  1.94  7.14  6.12 132 1017.9  18.0  18.3  17.4 99.0 99.00
2010 01 07 15 50 312  7.2  9.0  1.85  7.69  6.12 132 1018.9  18.4  18.4  17.2 99.0 99.00
2010 01 07 16 50 360 13.3 15.9  2.08  7.69  5.57 116 1019.4  15.5  19.1  14.8 99.0 99.00
2010 01 07 17 50 360 15.2 18.7  2.42  5.00  4.90 352 1020.1  12.2  19.6  11.4 99.0 99.00
2010 01 07 18 50 360 14.1 17.5  3.23  7.14  5.67  43 1020.7  10.4  19.6   9.8 99.0 99.00
2010 01 07 19 50 360 15.0 18.0  3.58  7.69  5.91   8 1020.6   9.7  19.6   9.4 99.0 99.00
2010 01 07 20 50 355 13.8 17.8  4.12  7.69  6.48 352 1021.2   9.6  19.6   8.4 99.0 99.00
2010 01 07 21 50 354 13.3 16.2  3.96  8.33  6.36 360 1021.9   9.6  19.6   7.6 99.0 99.00
2010 01 07 22 50 357 13.8 18.1  4.02  8.33  6.35   7 1022.5   9.5  19.6   7.7 99.0 99.00
2010 01 07 23 50 355 14.0 18.0  3.52  8.33  5.83  15 1023.5   8.6  19.6   5.8 99.0 99.00
2010 01 08 00 50 358 13.9 17.0  4.03  8.33  6.29  12 1024.3   8.7  19.6   5.1 99.0 99.00
2010 01 08 01 50 353 13.9 16.8  3.34  8.33  5.99  16 1025.4   8.5  19.6   3.9 99.0 99.00
2010 01 08 02 50 357 12.7 16.7  3.33  7.69  5.94  15 1026.1   9.0  19.6   3.6 99.0 99.00
2010 01 08 03 50 357 12.2 15.3  3.30  7.69  5.80  23 1027.0   8.5  19.6   3.1 99.0 99.00
2010 01 08 04 50 360 12.9 16.1  3.12  8.33  5.84  32 1027.4   7.7  19.6   3.0 99.0 99.00
2010 01 08 05 50 358 13.7 16.4  3.16  7.69  5.82  21 1027.3   7.3  19.6   2.9 99.0 99.00
2010 01 08 06 50 354 12.1 16.2  3.43  8.33  6.10  28 1028.1   7.0  19.5   2.1 99.0 99.00
2010 01 08 07 50 350 12.4 15.7  3.08  8.33  5.83  38 1028.2   6.4  19.5   2.0 99.0 99.00
2010 01 08 08 50 358 12.5 15.3  3.50  7.69  6.17  19 1028.6   6.0  19.5   2.4 99.0 99.00
2010 01 08 09 50 358 13.0 16.2  3.17  8.33  5.93  37 1028.7   5.7  19.5   1.4 99.0 99.00
