#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2008 01 06 08 00 241  6.9  8.8  5.24 17.39 11.08 299 1012.8  13.0  12.6 999.0 99.0 99.00
2008 01 06 09 00 258  6.4  8.2  5.06 17.39 10.97 298 1013.1  12.9  12.6 999.0 99.0 99.00
2008 01 06 10 00 246  5.1  6.5  4.73 14.81 10.51 296 1013.3  12.8  12.6 999.0 99.0 99.00
2008 01 06 11 00 233  5.8  7.2  4.07 14.81 10.10 297 1013.2  12.7  12.6 999.0 99.0 99.00
2008 01 06 12 00 271  7.9  9.6  4.56 14.81 10.57 299 1013.1  12.7  12.6 999.0 99.0 99.00
2008 01 06 13 00 298  8.0 10.4  4.05 16.00  9.94 304 1013.0  12.5  12.6 999.0 99.0 99.00
2008 01 06 14 00 304  7.6  9.4  4.52 16.00 10.36 295 1013.9  12.3  12.6 999.0 99.0 99.00
2008 01 06 15 00 306  6.3  8.1  3.85 14.81  9.43 288 1014.2  12.2  12.6 999.0 99.0 99.00
2008 01 06 16 00 302  5.5  7.3  4.04 16.00 10.03 292 1014.8  12.2  12.5 999.0 99.0 99.00
2008 01 06 17 00 321  5.6  7.3  4.05 16.00 10.21 285 1015.3  12.2  12.5 999.0 99.0 99.00
2008 01 06 18 00 300  4.4  6.2  3.93 14.81  9.94 293 1016.3  12.3  12.4 999.0 99.0 99.00
2008 01 06 19 00 291  2.7  4.3  4.18 14.81 10.84 288 1016.3  12.3  12.3 999.0 99.0 99.00
2008 01 06 20 00 248  3.8  5.1  4.20 14.81 10.34 288 1016.1  12.3  12.3 999.0 99.0 99.00
2008 01 06 21 00 192  6.7  8.3  3.66 14.81  9.89 308 1014.1  11.9  12.3 999.0 99.0 99.00
2008 01 06 22 00 190  3.5  4.5  3.44 13.79  9.69 313 1013.9  11.6  12.3 999.0 99.0 99.00
2008 01 06 23 00 175  4.9  6.1  3.90 14.81 10.50 310 1013.2  11.3  12.4 999.0 99.0 99.00
2008 01 07 00 00 175  3.5  5.3  4.00 14.81 10.41 306 1013.4  10.6  12.5 999.0 99.0 99.00
2008 01 07 01 00 157  4.2  5.9  3.68 13.79  9.82 310 1012.4   9.9  12.5 999.0 99.0 99.00
2008 01 07 02 00 128  5.5  8.0  3.62 13.79  9.83 306 1011.0  10.6  12.5 999.0 99.0 99.00
2008 01 07 03 00 127  6.4  9.0  3.40 13.79  9.22 313 1010.7  10.0  12.5 999.0 99.0 99.00
2008 01 07 04 00 106  8.0 10.5  3.36 13.79  9.01 315 1009.6  10.1  12.5 999.0 99.0 99.00
2008 01 07 05 00  99 10.2 12.4  2.93 13.79  8.57 302 1008.2  10.0  12.5 999.0 99.0 99.00
2008 01 07 06 00  91  7.1  9.5  2.84 14.81  8.27 306 1008.3  10.3  12.5 999.0 99.0 99.00
2008 01 07 07 00  96 11.3 15.7  2.93 12.90  7.74 313 1007.0  10.6  12.5 999.0 99.0 99.00
2008 01 07 08 00  92 10.0 12.7  3.09 12.90  7.43 307 1006.7  10.8  12.4 999.0 99.0 99.00
2008 01 07 09 00  90  9.3 10.8  3.01 13.79  7.33 294 1006.5  10.9  12.4 999.0 99.0 99.00
2008 01 07 10 00  73  8.7 10.6  2.80 12.90  6.46 281 1007.2  10.7  12.4 999.0 99.0 99.00
2008 01 07 11 00  47  9.7 11.8  3.29 13.79  7.25 290 1008.5  10.0  12.4 999.0 99.0 99.00
2008 01 07 12 00   6  9.0 11.1  3.04 13.79  7.08 271 1010.0  10.5  12.4 999.0 99.0 99.00
2008 01 07 13 00 337 11.5 14.6  3.05 13.79  7.55 267 1010.8  11.0  12.4 999.0 99.0 99.00
2008 01 07 14 00 331 12.8 15.5  2.98 13.79  7.11 265 1011.4  11.4  12.3 999.0 99.0 99.00
2008 01 07 15 00 334 12.8 15.7  3.36 13.79  6.89 263 1012.5  11.5  12.3 999.0 99.0 99.00
2008 01 07 16 00 330 12.8 15.8  3.58 12.90  7.43 281 1013.8  11.6  12.2 999.0 99.0 99.00
2008 01 07 17 00 338 13.1 15.0  3.55 13.79  7.14 276 1015.0  11.4  12.2 999.0 99.0 99.00
2008 01 07 18 00 333 12.0 14.7  3.67 12.90  7.52 279 1016.3  11.5  12.2 999.0 99.0 99.00
2008 01 07 19 00 328 12.1 14.3  3.54 13.79  7.33 278 1016.9  11.6  12.3 999.0 99.0 99.00
2008 01 07 20 00 331 11.5 14.1  3.21 12.90  7.26 282 1017.1  11.7  12.3 999.0 99.0 99.00
2008 01 07 21 00 326 11.3 14.1  3.39 13.79  7.74 268 1017.2  11.7  12.3 999.0 99.0 99.00
2008 01 07 22 00 323 11.7 13.8  3.18 13.79  7.20 273 1017.2  11.6  12.3 999.0 99.0 99.00
2008 01 07 23 00 323 10.9 13.1  3.33 13.79  7.35 282 1017.6  11.6  12.2 999.0 99.0 99.00
2008 01 08 00 00 322 11.6 13.6  3.08 13.79  6.91 275 1018.1  11.6  12.2 999.0 99.0 99.00
2008 01 08 01 00 327 12.8 15.2  2.95 12.90  6.75 283 1018.2  11.7  12.2 999.0 99.0 99.00
2008 01 08 02 00 326 11.9 14.3  3.19 13.79  6.97 287 1017.9  11.6  12.2 999.0 99.0 99.00
2008 01 08 03 00 325 12.9 15.9  3.12 13.79  6.78 287 1018.5  11.5  12.1 999.0 99.0 99.00
2008 01 08 04 00 327 11.8 14.4  3.17 13.79  6.73 286 1019.4  11.7  12.1 999.0 99.0 99.00
2008 01 08 05 00 331 11.5 13.7  3.05 13.79  6.68 284 1019.2  11.7  12.1 999.0 99.0 99.00
