#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2007 05 30 09 00 113  4.5  5.4  0.99  7.69  4.53  68 1010.9  27.3  27.5 999.0 99.0 99.00
2007 05 30 10 00 115  4.4  5.4  1.00  7.69  4.62  65 1010.8  27.3  27.5 999.0 99.0 99.00
2007 05 30 11 00 117  4.5  5.4  0.95  8.33  4.75  65 1010.8  27.3  27.5 999.0 99.0 99.00
2007 05 30 12 00 116  2.2  3.3  0.95  7.69  4.84  66 1011.6  27.3  27.5 999.0 99.0 99.00
2007 05 30 13 00 104  1.7  2.1  0.93  7.69  4.90  66 1012.1  28.1  27.5 999.0 99.0 99.00
2007 05 30 14 00 100  1.0  1.7  0.92  7.69  5.07  65 1012.6  28.3  27.5 999.0 99.0 99.00
2007 05 30 15 00  42  1.6  2.1  0.97  8.33  5.18  63 1012.9  28.5  27.8 999.0 99.0 99.00
2007 05 30 16 00  64  2.1  2.9  0.95  7.69  5.28  65 1013.3  28.3  28.0 999.0 99.0 99.00
2007 05 30 17 00  65  2.3  3.1  0.86  7.69  5.20  65 1013.3  28.3  28.0 999.0 99.0 99.00
2007 05 30 18 00  45  2.4  2.9  0.94  7.69  5.63  62 1013.3  28.4  28.4 999.0 99.0 99.00
2007 05 30 19 00  33  2.2  2.9  0.92  7.14  5.56  65 1012.8  28.9  28.6 999.0 99.0 99.00
2007 05 30 20 00  34  2.9  3.6  0.93  7.69  5.69  61 1012.3  28.7  28.9 999.0 99.0 99.00
2007 05 30 21 00  32  3.8  4.8  0.80  8.33  5.42  66 1011.7  28.6  28.6 999.0 99.0 99.00
2007 05 30 22 00  27  4.8  5.6  0.78  7.14  5.35  66 1010.9  28.5  28.5 999.0 99.0 99.00
2007 05 30 23 00  30  5.9  7.1  0.80  7.14  5.21  64 1010.6  28.4  28.5 999.0 99.0 99.00
2007 05 31 00 00  38  6.4  7.5  0.79  7.69  4.95  64 1010.3  28.4  28.4 999.0 99.0 99.00
2007 05 31 01 00  36  5.8  6.6  0.82  7.69  4.54  69 1010.7  27.9  28.2 999.0 99.0 99.00
2007 05 31 02 00  46  6.6  7.6  0.83  7.14  4.11  69 1011.3  27.7  28.0 999.0 99.0 99.00
2007 05 31 03 00  58  6.9  7.9  0.85  7.14  4.23  63 1011.7  27.8  27.9 999.0 99.0 99.00
2007 05 31 04 00  54  7.8  8.8  0.88  7.14  4.04  67 1012.5  27.8  27.8 999.0 99.0 99.00
2007 05 31 05 00  54  7.1  8.4  0.95  7.14  3.95  64 1012.8  27.8  27.9 999.0 99.0 99.00
2007 05 31 06 00  61  7.7  9.1  1.00  4.00  3.92  59 1012.2  27.6  27.8 999.0 99.0 99.00
2007 05 31 07 00  76  7.8  8.9  0.99  6.67  4.03  68 1011.8  27.6  27.8 999.0 99.0 99.00
2007 05 31 08 00  72  4.6  5.9  0.93  7.14  4.01  69 1011.5  27.5  27.7 999.0 99.0 99.00
2007 05 31 09 00  61  4.7  5.6  0.97  6.67  4.20  69 1011.1  27.4  27.6 999.0 99.0 99.00
2007 05 31 10 00  44  5.3  6.0  0.91  6.67  4.25  60 1011.2  27.3  27.6 999.0 99.0 99.00
2007 05 31 11 00  45  4.4  4.9  0.84  6.67  4.29  63 1011.2  27.2  27.6 999.0 99.0 99.00
2007 05 31 12 00  34  4.2  5.1  0.87  7.14  4.32  62 1011.3  27.2  27.6 999.0 99.0 99.00
2007 05 31 13 00  39  3.3  3.8  0.83  7.69  4.47  61 1011.5  28.0  27.7 999.0 99.0 99.00
2007 05 31 14 00  42  3.7  4.4  0.81  7.14  4.75  57 1012.2  28.2  27.7 999.0 99.0 99.00
2007 05 31 15 00  27  3.8  4.5  0.87  6.25  4.87  57 1012.6  27.9  27.8 999.0 99.0 99.00
2007 05 31 16 00  30  4.6  5.5  0.88  7.14  4.91  59 1012.9  27.9  27.8 999.0 99.0 99.00
2007 05 31 18 00  54  5.3  6.2  0.94  7.14  4.71  67 1012.6  27.7  27.9 999.0 99.0 99.00
2007 05 31 19 00  29  4.7  5.5  0.90  8.33  4.69  61 1012.2  27.9  28.0 999.0 99.0 99.00
2007 05 31 20 00  35  4.4  5.2  0.92  7.69  4.78  66 1011.7  27.8  28.2 999.0 99.0 99.00
2007 05 31 21 00  35  4.3  5.6  0.89  7.69  4.84  61 1011.3  27.8  28.1 999.0 99.0 99.00
