#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2009 01 06 07 50 131  8.5  9.5  1.00  5.56  4.04 115 1010.2  24.2  25.1 999.0 99.0 99.00
2009 01 06 08 50 135  8.2  9.6  1.09  6.25  4.13 102 1009.8  24.3  25.1 999.0 99.0 99.00
2009 01 06 09 50 141  8.4  9.6  1.15  5.88  4.21 105 1009.2  24.3  25.1 999.0 99.0 99.00
2009 01 06 10 50 154  7.6  8.8  1.18  5.88  4.31 107 1009.3  24.3  25.1 999.0 99.0 99.00
2009 01 06 11 50 155  6.0  6.9  1.12  5.56  4.41 126 1009.4  24.4  25.1 999.0 99.0 99.00
2009 01 06 12 50 150  6.6  7.6  1.07  5.88  4.40 108 1009.3  24.5  25.1 999.0 99.0 99.00
2009 01 06 13 50 153  8.1  9.8  1.05  5.56  4.43 119 1009.3  24.6  25.1 999.0 99.0 99.00
2009 01 06 14 50 165  8.9 10.5  1.08  5.56  4.42 101 1009.7  25.0  25.1 999.0 99.0 99.00
2009 01 06 15 50 164 10.8 13.0  1.18  5.26  4.34 115 1008.9  25.1  25.2 999.0 99.0 99.00
2009 01 06 16 50 166 10.3 11.8  1.27  4.76  4.35 999 1008.7  25.1  25.2 999.0 99.0 99.00
2009 01 06 17 50 167  8.8 10.9  1.31  5.00  4.45 135 1008.2  25.1  25.2 999.0 99.0 99.00
2009 01 06 18 50 170  7.4  9.1  1.34  5.56  4.53 120 1007.2  25.1  25.3 999.0 99.0 99.00
2009 01 06 19 50 163  9.0 10.8  1.52  5.56  4.70 132 1005.7  25.1  25.3 999.0 99.0 99.00
2009 01 06 20 50 153 10.0 11.9  1.43  5.56  4.52 124 1004.2  24.9  25.3 999.0 99.0 99.00
2009 01 06 21 50 153 10.0 12.6  1.54  5.56  4.63 139 1003.7  24.9  25.2 999.0 99.0 99.00
2009 01 06 22 50 155  9.0 10.7  1.49  5.88  4.73 125 1004.2  24.9  25.1 999.0 99.0 99.00
2009 01 06 23 50 151 10.2 11.9  1.59  5.88  4.84 140 1004.0  24.8  25.0 999.0 99.0 99.00
2009 01 07 00 50 154  6.5  7.8  1.62  6.25  4.93 115 1005.8  24.8  25.0 999.0 99.0 99.00
2009 01 07 01 50 173  4.1  5.0  1.64  6.25  4.99 118 1007.5  24.9  25.0 999.0 99.0 99.00
2009 01 07 02 50 178  2.4  3.2  1.49  6.67  5.14 132 1008.7  24.9  25.0 999.0 99.0 99.00
2009 01 07 03 50 358  0.4  0.9  1.65  6.67  5.39 127 1009.6  24.7  25.0 999.0 99.0 99.00
2009 01 07 04 50  25  2.2  2.7  1.49  6.67  5.32 126 1010.0  24.6  25.0 999.0 99.0 99.00
2009 01 07 05 50   6  3.7  4.5  1.62  7.14  5.59 132 1010.4  24.7  25.0 999.0 99.0 99.00
2009 01 07 06 50  16  4.6  5.4  1.30  7.14  5.31 130 1010.1  24.6  25.0 999.0 99.0 99.00
2009 01 07 07 50  13  6.1  7.1  1.24  7.14  5.29 140 1010.1  24.6  25.0 999.0 99.0 99.00
2009 01 07 08 50  14  5.2  6.4  1.17  6.67  5.04 130 1010.3  24.8  25.1 999.0 99.0 99.00
2009 01 07 09 50  13  5.7  6.7  1.12  7.14  5.11 133 1010.3  24.7  25.2 999.0 99.0 99.00
2009 01 07 10 50  16  5.0  6.4  0.96  6.67  4.60 127 1010.8  24.8  25.3 999.0 99.0 99.00
2009 01 07 11 50   1  8.3  9.6  0.93  6.67  4.76 129 1011.9  24.8  25.3 999.0 99.0 99.00
2009 01 07 12 50  11  8.3  9.7  0.96  6.25  3.96 127 1012.6  24.8  25.2 999.0 99.0 99.00
2009 01 07 13 50  18 12.5 14.4  1.08  3.03  3.43 999 1013.7  24.6  25.2 999.0 99.0 99.00
2009 01 07 14 50  27 11.2 13.3  1.36  3.70  3.66 999 1014.3  24.6  25.2 999.0 99.0 99.00
2009 01 07 15 50  27 12.5 14.4 99.00 99.00 99.00 999 1015.1  24.1  25.2 999.0 99.0 99.00
2009 01 07 16 50  35 12.5 14.3  1.75  5.26  4.00  13 1015.2  24.0  25.1 999.0 99.0 99.00
2009 01 07 17 50  39 10.9 12.7  2.01  5.88  4.39   9 1014.7  24.1  25.0 999.0 99.0 99.00
2009 01 07 18 50  43 10.0 11.4  1.99  6.67  4.35 355 1013.8  24.1  24.9 999.0 99.0 99.00
2009 01 07 19 50  40  9.1 10.8  1.88  6.25  4.28 350 1013.4  24.0  24.9 999.0 99.0 99.00
2009 01 07 20 50  51  8.2  9.8  2.06  6.67  4.82   2 1012.7  23.8  25.0 999.0 99.0 99.00
2009 01 07 21 50  55  8.0  9.2  1.79  6.67  4.58   3 1012.5  23.8  24.9 999.0 99.0 99.00
2009 01 07 22 50  53  7.6  9.0  1.69  6.25  4.63  13 1012.7  23.8  24.9 999.0 99.0 99.00
2009 01 07 23 50  66  7.5  8.9  1.62  6.67  4.66   2 1012.6  23.8  24.9 999.0 99.0 99.00
2009 01 08 00 50  72  7.2  8.3  1.57  7.14  4.69 359 1012.9  23.8  24.9 999.0 99.0 99.00
2009 01 08 01 50  69  7.1  8.0  1.44  6.67  4.44   4 1014.0  24.0  24.9 999.0 99.0 99.00
2009 01 08 02 50  75  8.2  9.7  1.47  6.67  4.52 360 1014.2  24.0  24.9 999.0 99.0 99.00
2009 01 08 03 50  86  9.4 10.4  1.45  6.25  4.56   3 1014.1  24.0  24.9 999.0 99.0 99.00
2009 01 08 04 50  94  8.7  9.8  1.38  7.14  4.49  19 1013.9  23.9  24.9 999.0 99.0 99.00
2009 01 08 05 50  97  8.4  9.4  1.36  6.67  4.27  26 1013.7  23.9  24.9 999.0 99.0 99.00
2009 01 08 06 50  98  6.6  7.7  1.33  7.14  4.33  16 1013.7  23.9  24.9 999.0 99.0 99.00
2009 01 08 07 50 101  7.3  8.3  1.31  6.67  4.44  22 1013.3  23.8  24.9 999.0 99.0 99.00
2009 01 08 08 50  99  7.6  8.6  1.26  6.67  4.47  16 1013.0  23.7  25.0 999.0 99.0 99.00
2009 01 08 09 50  92  6.7  7.7  1.34  7.14  4.49  15 1013.1  23.7  25.0 999.0 99.0 99.00
2009 01 08 10 50  90  6.8  8.2  1.30  7.69  4.52  16 1013.4  23.6  24.9 999.0 99.0 99.00
2009 01 08 11 50  97  7.2  8.5  1.38  7.14  4.68  13 1013.5  23.6  24.9 999.0 99.0 99.00
2009 01 08 12 50 100  7.6  8.7  1.26  7.14  4.41  14 1013.7  23.7  25.0 999.0 99.0 99.00
2009 01 08 13 50 107  8.9 10.0  1.25  6.67  4.32  29 1014.1  23.8  25.0 999.0 99.0 99.00
2009 01 08 14 50 114  7.9  8.9  1.09  7.14  4.10  17 1015.2  24.1  25.0 999.0 99.0 99.00
2009 01 08 15 50 101  6.9  7.8  1.03  5.00  4.07  68 1016.0  24.2  25.1 999.0 99.0 99.00
2009 01 08 16 50 103  6.4  7.3  1.04  6.25  4.19  35 1015.7  24.4  25.1 999.0 99.0 99.00
2009 01 08 17 50 104  5.6  6.3  0.96  5.88  4.10  47 1015.1  24.5  25.2 999.0 99.0 99.00
2009 01 08 18 50 101  5.0  5.8  0.96  6.25  4.11  30 1014.0  24.8  25.3 999.0 99.0 99.00
2009 01 08 19 50 100  4.7  5.6  0.93  5.00  4.18  74 1013.3  24.8  25.3 999.0 99.0 99.00
2009 01 08 20 50  87  4.6  5.5  0.91  6.67  4.15  29 1013.2  24.7  25.3 999.0 99.0 99.00
2009 01 08 21 50  76  4.5  5.2  0.86  4.76  4.10 999 1013.1  24.4  25.3 999.0 99.0 99.00
2009 01 08 22 50  91  4.6  5.5  0.81  5.00  4.06  76 1013.1  24.4  25.2 999.0 99.0 99.00
2009 01 08 23 50  86  5.2  5.9  0.88  5.00  4.18  89 1013.2  24.4  25.1 999.0 99.0 99.00
2009 01 09 00 50  90  6.0  6.9  0.80  4.76  3.94 999 1013.5  24.3  25.1 999.0 99.0 99.00
2009 01 09 01 50  95  6.6  7.6  0.82  4.55  3.69 999 1014.3  24.3  25.1 999.0 99.0 99.00
2009 01 09 02 50  95  6.7  7.7  0.79  4.17  3.60 999 1014.9  24.4  25.1 999.0 99.0 99.00
2009 01 09 03 50  99  6.1  6.9  0.79  5.00  3.41  85 1015.5  24.4  25.3 999.0 99.0 99.00
2009 01 09 04 50  91  5.3  6.2  0.77  6.67  3.63  35 1015.6  24.3  25.2 999.0 99.0 99.00
2009 01 09 05 50  89  5.3  6.2  0.76  4.76  3.61 999 1015.2  24.2  25.3 999.0 99.0 99.00
2009 01 09 06 50  86  5.2  5.9  0.72  4.76  3.57 999 1015.1  24.2  25.2 999.0 99.0 99.00
2009 01 09 07 50  86  5.9  6.7  0.69  4.76  3.43 999 1015.0  24.1  25.2 999.0 99.0 99.00
2009 01 09 08 50  87  6.7  7.6  0.70  6.25  3.50  43 1014.7  24.2  25.1 999.0 99.0 99.00
2009 01 09 09 50 103  6.9  7.9  0.79  3.85  3.34 999 1014.5  24.2  25.1 999.0 99.0 99.00
2009 01 09 10 50 119  7.0  8.0  0.83  4.00  3.35 999 1014.6  24.3  25.1 999.0 99.0 99.00
2009 01 09 11 50 118  7.5  8.7  0.79  3.33  3.36 999 1014.6  24.3  25.1 999.0 99.0 99.00
2009 01 09 12 50 115  6.8  7.8  0.81  4.17  3.45 999 1015.3  24.3  25.1 999.0 99.0 99.00
2009 01 09 13 50 123  7.4  8.2  0.85  4.55  3.53 999 1016.2  24.4  25.0 999.0 99.0 99.00
2009 01 09 14 50 122  7.1  8.3  0.92  4.55  3.59 999 1016.8  24.7  25.0 999.0 99.0 99.00
2009 01 09 15 50 117  5.8  6.7  0.85  4.35  3.69 999 1017.0  25.1  25.1 999.0 99.0 99.00
2009 01 09 16 50 112  6.8  7.8  0.81  4.35  3.83 999 1016.6  25.0  25.2 999.0 99.0 99.00
2009 01 09 17 50 104  5.8  6.6  0.77  5.26  3.80  75 1015.9  24.9  25.3 999.0 99.0 99.00
2009 01 09 18 50 111  6.7  7.5  0.81  4.76  3.90 999 1014.6  25.0  25.3 999.0 99.0 99.00
2009 01 09 19 50 127  6.2  6.9  0.79  4.76  3.88 999 1013.9  24.8  25.4 999.0 99.0 99.00
2009 01 09 20 50 134  5.4  6.3  0.77  5.00  3.93  77 1013.5  24.9  25.3 999.0 99.0 99.00
2009 01 09 21 50 133  5.9  6.8  0.79  5.26  4.06  79 1013.1  24.9  25.3 999.0 99.0 99.00
2009 01 09 22 50 138  6.3  7.1  0.71  5.56  3.96  75 1013.2  24.8  25.3 999.0 99.0 99.00
2009 01 09 23 50 140  5.5  6.4  0.74  5.56  4.02  76 1013.5  24.8  25.2 999.0 99.0 99.00
2009 01 10 00 50 141  6.4  7.2  0.77  5.26  4.01  84 1013.9  24.8  25.2 999.0 99.0 99.00
2009 01 10 01 50 126  7.4  8.4  0.75  5.56  3.99  81 1014.7  24.7  25.1 999.0 99.0 99.00
2009 01 10 02 50 129  8.3  9.8  0.82  5.26  4.00  85 1015.3  24.6  25.1 999.0 99.0 99.00
2009 01 10 03 50 115  6.5  7.8  0.90  5.56  3.93  87 1015.5  24.5  25.1 999.0 99.0 99.00
2009 01 10 04 50 116  6.4  7.2  0.91  5.88  4.04  85 1015.3  24.3  25.1 999.0 99.0 99.00
2009 01 10 05 50 115  7.5  8.6  0.91  5.88  3.96  89 1015.0  24.3  25.0 999.0 99.0 99.00
2009 01 10 06 50 109  9.3 10.7  0.96  5.56  3.75  89 1014.5  24.1  25.0 999.0 99.0 99.00
2009 01 10 07 50 113  9.0 10.5  1.05  5.88  3.76  91 1014.0  24.2  25.0 999.0 99.0 99.00
