#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2011 03 31 11 50 250  4.1  5.2  2.08 17.39  8.13 286 1015.2  14.0  14.0 999.0 99.0 99.00
2011 03 31 12 50 273  3.0  4.1  2.25 16.00  8.53 318 1015.2  14.1  14.0 999.0 99.0 99.00
2011 03 31 13 50 279  2.6  3.3  2.02  9.09  8.31 309 1015.4  14.1  14.0 999.0 99.0 99.00
2011 03 31 14 50 262  3.3  3.9  2.43 16.00  9.24 304 1015.8  14.4  13.9 999.0 99.0 99.00
2011 03 31 15 50 276  3.2  4.1  2.13 16.00  8.39 307 1015.8  14.6  14.0 999.0 99.0 99.00
2011 03 31 16 50 297  3.2  4.2 99.00 99.00 99.00 999 1016.0  15.0  14.0 999.0 99.0 99.00
2011 03 31 17 50 277  3.0  3.9  2.51 14.81  8.88 298 1016.3  14.8  14.2 999.0 99.0 99.00
2011 03 31 18 50 251  3.5  4.5  2.40 14.81  8.66 304 1016.1  14.9  14.3 999.0 99.0 99.00
2011 03 31 19 50 262  3.9  4.6  2.42  9.09  8.41 316 1015.3  15.1  14.7 999.0 99.0 99.00
2011 03 31 20 50 307  4.0  5.0 99.00 99.00 99.00 999 1014.7  15.2  14.7 999.0 99.0 99.00
2011 03 31 21 50 283  4.0  5.0  2.48 14.81  8.93 301 1014.0  15.4  15.0 999.0 99.0 99.00
2011 03 31 22 50 285  4.7  5.6 99.00 99.00 99.00 999 1013.2  15.4  14.7 999.0 99.0 99.00
2011 03 31 23 50 311  2.8  3.5 99.00 99.00 99.00 999 1012.8  15.6  14.8 999.0 99.0 99.00
2011 04 01 00 50 285  2.2  2.9 99.00 99.00 99.00 999 1012.7  15.8  15.1 999.0 99.0 99.00
2011 04 01 01 50 285  3.1  3.8  1.98 12.90  8.92 311 1012.4  15.6  14.8 999.0 99.0 99.00
2011 04 01 02 50 282  4.1  4.9  2.18 14.81  9.42 309 1012.3  15.2  14.8 999.0 99.0 99.00
2011 04 01 03 50 298  3.6  4.7  2.18 16.00  9.03 308 1012.4  15.1  14.7 999.0 99.0 99.00
2011 04 01 04 50 285  2.8  3.7  2.19 14.81  9.01 297 1012.6  14.9  14.6 999.0 99.0 99.00
2011 04 01 05 50 256  3.0  3.7  2.33 12.90  9.37 307 1012.5  14.8  14.5 999.0 99.0 99.00
2011 04 01 06 50 247  3.2  4.0  2.52 10.81  9.26 324 1012.0  14.8  14.6 999.0 99.0 99.00
2011 04 01 07 50 269  3.9  4.8  2.21 13.79  8.63 288 1011.7  14.8  14.6 999.0 99.0 99.00
2011 04 01 08 50 274  5.4  6.6  2.38 11.43  9.09 310 1011.5  14.9  14.5 999.0 99.0 99.00
2011 04 01 09 50 278  6.2  7.2  2.42 13.79  8.96 297 1011.1  14.8  14.6 999.0 99.0 99.00
2011 04 01 10 50 284  5.7  6.8  2.33 12.12  8.68 307 1010.8  14.8  14.6 999.0 99.0 99.00
2011 04 01 11 50 302  4.2  5.1 99.00 99.00 99.00 999 1010.4  14.7  14.5 999.0 99.0 99.00
2011 04 01 12 50 308  2.4 99.0  2.17 14.81  8.68 301 9999.0  14.6 999.0 999.0 99.0 99.00
2011 04 01 13 50 290  1.8  2.4  2.07 13.79  8.77 293 1010.4  14.5  14.5 999.0 99.0 99.00
2011 04 01 14 50 238  3.2  3.9  1.89 14.81  8.71 291 1010.7  14.7  14.5 999.0 99.0 99.00
2011 04 01 15 50 244  4.7  5.6  2.16 10.81  9.05 307 1011.0  14.8  14.5 999.0 99.0 99.00
2011 04 01 16 50 251  3.9  5.0  2.31 12.90  9.29 299 1011.2  14.7  14.6 999.0 99.0 99.00
