#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2007 01 08 23 00 325  3.5  4.2  1.95 14.81  9.88 289 1017.8  17.4  16.5 999.0 99.0 99.00
2007 01 09 00 00 307  2.9  3.6  2.06 13.79  9.96 293 1017.6  17.2  16.5 999.0 99.0 99.00
2007 01 09 01 00 304  3.4  4.2  2.09 19.05  9.80 288 1017.7  17.3  16.5 999.0 99.0 99.00
2007 01 09 02 00 303  2.8  3.6  2.22 13.79  9.97 284 1017.9  17.6  16.3 999.0 99.0 99.00
2007 01 09 03 00 330  2.2  2.7  2.07 17.39  9.87 287 1018.1  17.2  16.3 999.0 99.0 99.00
2007 01 09 04 00 289  0.4  1.1  1.96 17.39  9.44 285 1018.2  17.0  16.3 999.0 99.0 99.00
2007 01 09 05 00 198  0.5  1.1  2.10 17.39  9.82 281 1018.3  17.0  16.2 999.0 99.0 99.00
2007 01 09 06 00 192  0.6  1.2  1.94 16.00  9.58 284 1018.3  16.4  16.2 999.0 99.0 99.00
2007 01 09 07 00 259  1.2  1.7  2.14 17.39  9.96 283 1018.1  16.4  16.1 999.0 99.0 99.00
2007 01 09 08 00 316  1.6  2.2  2.01 17.39 10.07 285 1017.7  16.2  16.1 999.0 99.0 99.00
2007 01 09 09 00 298  1.4  1.9  1.88 14.81  9.56 287 1017.3  16.5  16.1 999.0 99.0 99.00
2007 01 09 10 00  15  2.4  2.7  1.87 16.00  9.96 291 1017.3  16.4  16.1 999.0 99.0 99.00
2007 01 09 11 00  35  2.3  3.2  1.89 16.00 10.20 290 1017.3  16.3  16.1 999.0 99.0 99.00
2007 01 09 12 00  13  1.7  2.1  1.69 17.39  9.51 294 1017.1  15.9  16.0 999.0 99.0 99.00
2007 01 09 13 00  32  1.0  1.4  1.70 14.81  9.37 285 1017.2  16.3  16.0 999.0 99.0 99.00
2007 01 09 14 00  26  1.0  1.4  1.71 14.81  9.42 282 1017.5  16.3  16.0 999.0 99.0 99.00
2007 01 09 15 00  43  1.1  1.8  1.83 14.81 10.09 277 1017.5  16.5  15.9 999.0 99.0 99.00
2007 01 09 16 00  60  2.1  2.9  1.77 14.81  9.99 281 1018.0  17.1  15.9 999.0 99.0 99.00
2007 01 09 17 00  37  3.8  4.7  1.67 17.39  9.80 283 1018.2  17.2  16.0 999.0 99.0 99.00
2007 01 09 18 00  29  2.7  3.3  1.76 17.39 10.42 275 1018.8  17.1  16.1 999.0 99.0 99.00
2007 01 09 19 00  26  0.2  0.6  1.66 17.39 10.47 279 1018.7  17.5  16.3 999.0 99.0 99.00
2007 01 09 20 00 342  1.7  2.2  1.73 14.81 10.73 283 1017.9  17.0  16.7 999.0 99.0 99.00
2007 01 09 21 00  81  1.6  2.4  1.83 13.79 10.96 287 1016.8  16.9  16.5 999.0 99.0 99.00
2007 01 09 22 00  60  1.6  2.3  1.90 16.00 11.00 288 1016.0  17.0  16.8 999.0 99.0 99.00
2007 01 09 23 00 169  2.3  2.9  1.74 14.81 10.75 288 1016.1  17.2  17.0 999.0 99.0 99.00
2007 01 10 00 00 166  1.5  2.4  1.67 14.81 10.24 281 1015.6  16.6  16.6 999.0 99.0 99.00
2007 01 10 01 00 118  2.5  3.3  1.70 14.81  9.92 286 1015.3  14.7  16.6 999.0 99.0 99.00
2007 01 10 02 00 166  3.0  3.7  1.72 14.81  9.80 278 1016.0  13.6  16.4 999.0 99.0 99.00
2007 01 10 03 00 179  1.9  2.4  1.67 16.00  9.17 282 1016.6  13.1  16.2 999.0 99.0 99.00
2007 01 10 04 00 168  2.5  3.4  1.68 16.00  9.55 278 1017.0  13.0  16.2 999.0 99.0 99.00
2007 01 10 05 00 150  3.4  4.6  1.69 16.00  9.37 275 1017.3  12.8  16.2 999.0 99.0 99.00
2007 01 10 06 00 180  3.4  4.4  1.63 16.00  9.50 272 1017.7  12.8  16.1 999.0 99.0 99.00
2007 01 10 07 00 167  3.1  4.1  1.52 14.81  9.39 274 1017.6  12.6  16.1 999.0 99.0 99.00
2007 01 10 08 00 153  3.6  4.8  1.39 14.81  9.15 272 1017.4  12.4  16.1 999.0 99.0 99.00
2007 01 10 09 00  79  1.8  2.7  1.38 14.81  9.12 284 1016.6  12.1  16.0 999.0 99.0 99.00
2007 01 10 10 00  83  4.2  5.0  1.19 14.81  8.78 286 1016.0  12.3  16.0 999.0 99.0 99.00
