#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2007 01 09 12 00 358 10.5 13.0  2.06  6.25  4.84 346 1023.7  15.4  21.6   7.4 99.0 99.00
2007 01 09 13 00 357 10.9 13.1  2.38  5.88  5.09 355 1024.7  15.5  21.5   6.8 99.0 99.00
2007 01 09 14 00 356 11.3 13.8  2.28  6.25  5.08 347 1025.4  16.0  21.4   6.3 99.0 99.00
2007 01 09 15 00 358 11.9 15.2  2.36  6.25  5.16 353 1026.0  15.5  21.3   5.2 99.0 99.00
2007 01 09 16 00   3  9.4 11.2  2.22  6.25  5.00  17 1026.7  15.5  21.3   6.6 99.0 99.00
2007 01 09 17 00 357  9.2 11.1  2.12  6.67  5.09   6 1026.0  15.6  21.3   5.8 99.0 99.00
2007 01 09 18 00 340  6.9  8.7  1.86  5.88  4.94 352 1024.9  15.6  21.3   4.3 99.0 99.00
2007 01 09 19 00 327  6.5  8.3  1.76  5.88  4.94 349 1023.7  15.9  21.3   4.1 99.0 99.00
2007 01 09 20 00 310  6.1  8.2  1.50  5.88  4.84 328 1022.7  16.2  21.3   7.4 99.0 99.00
2007 01 09 21 00 310  6.8  8.9  1.34  5.88  4.64 330 1022.5  16.9  21.3   9.0 99.0 99.00
2007 01 09 22 00 308  8.5  9.8  1.30  5.88  4.52 317 1022.1  17.8  21.3   9.3 99.0 99.00
2007 01 09 23 00 306  9.0 10.9  1.31  5.56  4.36 316 1022.2  18.2  21.3   9.2 99.0 99.00
2007 01 10 00 00 311 10.4 12.5  1.36  4.76  4.24 327 1022.5  18.6  21.2   9.7 99.0 99.00
2007 01 10 01 00 324 10.9 13.6  1.66  5.56  4.43 311 1022.9  18.6  21.3  10.6 99.0 99.00
2007 01 10 02 00 328 11.1 12.9  1.93  6.25  4.76 308 1023.4  18.6  21.3   8.1 99.0 99.00
2007 01 10 03 00 330 10.3 12.7  1.84  5.88  4.69 312 1024.1  18.5  21.3   7.7 99.0 99.00
2007 01 10 04 00 344 12.1 16.0  1.85  6.25  4.60 319 1024.4  17.9  21.2   7.5 99.0 99.00
2007 01 10 05 00   3 12.8 15.5  2.01  6.67  4.83 314 1024.3  16.7  21.3   7.3 99.0 99.00
2007 01 10 06 00 360 12.0 14.7  2.11  5.88  4.76 324 1024.4  16.1  21.3   6.8 99.0 99.00
2007 01 10 07 00   5 11.2 13.7  2.04  6.25  4.74 321 1024.7  15.4  21.2   6.4 99.0 99.00
2007 01 10 08 00  10 11.4 14.0  2.08  6.67  4.85 314 1024.7  14.9  21.2   6.3 99.0 99.00
2007 01 10 09 00  11 10.9 13.8  2.24  6.25  5.07 322 1025.1  14.4  21.2   5.7 99.0 99.00
2007 01 10 10 00  18 11.4 14.5  2.78  6.67  5.49 350 1025.3  14.0  21.2   7.3 99.0 99.00
