#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2007 09 25 21 00  79  6.5  7.7  1.16  8.33  5.02  67 1017.0  27.7  28.6  23.2 99.0 99.00
2007 09 25 22 00  79  5.6  6.8  1.20  5.56  5.00  58 1017.4  27.7  28.5  23.9 99.0 99.00
2007 09 25 23 00  75  7.2  8.7  1.16  5.56  4.78  50 1017.3  27.2  28.5  23.7 99.0 99.00
2007 09 26 00 00  87  7.8  9.5  1.12  5.56  4.59  55 1017.5  27.5  28.5  23.6 99.0 99.00
2007 09 26 01 00  84  8.3  9.6  1.19  5.56  4.54  58 1017.6  27.9  28.4  23.6 99.0 99.00
2007 09 26 02 00  89  7.9  9.8  1.23  8.33  4.50  71 1017.9  27.8  28.4  23.6 99.0 99.00
2007 09 26 03 00  89  7.5  9.2  1.23  6.25  4.69  55 1018.0  27.2  28.4  24.3 99.0 99.00
2007 09 26 04 00  95  6.5  7.6  1.30  5.88  5.01  58 1017.7  27.4  28.4  23.2 99.0 99.00
2007 09 26 05 00 101  7.0  8.3  1.28  5.88  5.00  51 1017.6  27.5  28.4  23.5 99.0 99.00
2007 09 26 06 00 109  6.6  7.3  1.35  5.88  5.18  55 1016.9  27.4  28.4  23.6 99.0 99.00
2007 09 26 07 00 119  5.4  6.2  1.37  5.88  5.30  73 1016.4  27.4  28.3  23.9 99.0 99.00
2007 09 26 08 00 113  5.8  6.6  1.37  6.25  5.44  78 1016.4  27.6  28.4  23.7 99.0 99.00
2007 09 26 09 00 143  6.7  8.1  1.38  6.67  5.57  74 1016.5  26.4  28.4  23.8 99.0 99.00
2007 09 26 10 00 120  4.4  5.0  1.39  6.25  5.71  71 1016.6  27.5  28.3  23.5 99.0 99.00
2007 09 26 11 00 116  4.4  5.3  1.30  7.14  5.64  67 1017.0  27.5  28.3  23.9 99.0 99.00
2007 09 26 12 00  95  3.9  5.7  1.41  6.67  5.83  64 1017.5  27.2  28.3  24.3 99.0 99.00
2007 09 26 13 00 127  4.7  6.1  1.42  6.67  5.94  69 1017.6  27.9  28.4  24.1 99.0 99.00
2007 09 26 14 00 133  3.9  4.7  1.43  7.14  5.99  75 1018.0  28.1  28.4  23.9 99.0 99.00
2007 09 26 15 00 122  4.1  4.8  1.45  7.14  6.09  67 1017.9  28.1  28.5  23.9 99.0 99.00
2007 09 26 16 00 127  2.9  3.7  1.37  7.14  6.06  71 1017.8  28.1  28.6  24.3 99.0 99.00
2007 09 26 17 00 173  4.5  8.0  1.44  6.67  6.12  66 1017.0  27.5  28.7  24.2 99.0 99.00
2007 09 26 18 00 127  3.4  4.0  1.41  7.14  6.07  67 1016.6  28.3  28.8  23.7 99.0 99.00
2007 09 26 19 00 113  3.4  4.0  1.39  6.67  6.02  57 1016.0  28.0  28.9  24.1 99.0 99.00
2007 09 26 20 00 144  4.8  5.6  1.40  8.33  6.06  78 1015.9  27.9  28.8  24.3 99.0 99.00
2007 09 26 21 00 135  4.4  4.9  1.35  7.69  6.25  70 1016.0  27.9  28.8  23.1 99.0 99.00
2007 09 26 22 00 134  3.3  3.8  1.42  7.69  6.35  76 1016.3  28.0  28.7  24.0 99.0 99.00
2007 09 26 23 00 138  3.9  5.0  1.34  7.69  6.24  80 1016.3  27.8  28.7  24.1 99.0 99.00
2007 09 27 00 00 134  4.0  4.9  1.46  7.69  6.23  72 1016.7  28.0  28.7  24.0 99.0 99.00
2007 09 27 01 00 135  5.4  6.1  1.43  7.14  6.28  75 1017.4  28.1  28.6  24.0 99.0 99.00
2007 09 27 02 00 130  5.8  6.7  1.29  6.67  6.05  64 1017.5  28.0  28.6  24.5 99.0 99.00
2007 09 27 03 00 136  5.9  7.3  1.21  7.69  5.87  70 1017.6  28.2  28.6  24.1 99.0 99.00
2007 09 27 04 00 144  6.3  7.2  1.33  7.14  5.81  64 1018.0  28.2  28.5  24.1 99.0 99.00
2007 09 27 05 00 148  5.9  6.7  1.32  7.14  5.57  72 1017.9  28.2  28.5  24.1 99.0 99.00
