YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2006 01 09 15 00 222  4.1  5.0  3.25 12.90  8.50 308 1023.8  12.9  13.5 999.0 99.0 99.00
2006 01 09 16 00 204  5.5  6.5  3.26 12.90  8.87 299 1024.3  13.0  13.5 999.0 99.0 99.00
2006 01 09 17 00 213  4.3  5.1  3.03 13.79  8.36 313 1025.2  13.3  13.5 999.0 99.0 99.00
2006 01 09 18 00 282  3.8  5.3  3.05 13.79  8.56 317 1025.7  13.5  13.5 999.0 99.0 99.00
2006 01 09 19 00 318  6.4  7.7  3.02 13.79  8.51 321 1025.6  13.2  13.5 999.0 99.0 99.00
2006 01 09 20 00 344  6.7  8.0  3.17 11.43  8.29 316 1025.0  13.4  13.6 999.0 99.0 99.00
2006 01 09 21 00   8  6.6  7.6  3.01 12.12  7.86 305 1024.1  13.4  13.6 999.0 99.0 99.00
2006 01 09 22 00  25  3.7  4.4  2.95 12.90  8.16 305 1023.4  13.5  13.7 999.0 99.0 99.00
2006 01 09 23 00 334  5.8  6.9  2.87 12.90  8.75 318 1023.3  13.4  13.8 999.0 99.0 99.00
2006 01 10 00 00 342  6.5  8.1  2.71 12.12  8.53 313 1023.5  13.3  13.8 999.0 99.0 99.00
2006 01 10 01 00 341  7.5  8.8  2.60 12.12  8.09 313 1023.4  13.6  13.8 999.0 99.0 99.00
2006 01 10 02 00 334  7.4  8.5  2.70 12.12  8.59 311 1023.7  13.5  13.7 999.0 99.0 99.00
2006 01 10 03 00 334  7.5  9.4  2.69 12.12  8.27 313 1024.0  13.5  13.7 999.0 99.0 99.00
2006 01 10 04 00 338  8.7 10.4  2.65 12.12  7.81 319 1023.9  13.3  13.7 999.0 99.0 99.00
2006 01 10 05 00 336  7.5  8.9  2.77 12.90  7.38 329 1024.1  13.1  13.7 999.0 99.0 99.00
2006 01 10 06 00 339  6.1  7.7  2.94 11.43  7.79 311 1024.2  13.2  13.7 999.0 99.0 99.00
2006 01 10 07 00 332  7.6  9.3  2.79 12.90  7.90 324 1024.2  13.2  13.6 999.0 99.0 99.00
2006 01 10 08 00 332 10.4 13.1  2.74 12.90  7.38 318 1024.3  13.1  13.6 999.0 99.0 99.00
2006 01 10 09 00 346 10.0 11.8  2.88 17.39  7.11 316 1024.1  13.0  13.6 999.0 99.0 99.00
2006 01 10 10 00 341  9.9 12.4  2.99 17.39  7.09 314 1023.8  13.0  13.6 999.0 99.0 99.00
