#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2008 01 06 08 50 168  8.4  9.8  1.45  8.33  4.87  78 1019.3  23.3  23.6  18.9 99.0 99.00
2008 01 06 09 50 165  8.4 10.0  1.50  7.69  4.74  84 1019.1  23.2  23.5  18.5 99.0 99.00
2008 01 06 10 50 165  8.2 10.4  1.46  7.69  4.76  74 1019.0  23.3  23.6  18.9 99.0 99.00
2008 01 06 11 50 166  8.0  9.0  1.44  6.67  4.74  88 1019.2  23.3  23.6  18.7 99.0 99.00
2008 01 06 12 50 161  8.6  9.6  1.43  6.67  4.85  93 1019.4  23.3  23.7  18.8 99.0 99.00
2008 01 06 13 50 157  8.1  9.2  1.49  8.33  4.95  85 1019.9  23.4  23.7  18.8 99.0 99.00
2008 01 06 14 50 155  8.4  9.9  1.49  7.69  4.74  82 1020.4  23.7  23.7  19.8 99.0 99.00
2008 01 06 15 50 159  8.7 10.0  1.54  7.69  4.80  82 1020.8  23.9  23.8  20.1 99.0 99.00
2008 01 06 16 50 150  9.2 11.4  1.44  8.33  4.76  80 1020.5  23.9  23.8  20.2 99.0 99.00
2008 01 06 17 50 147  9.9 11.4  1.62  5.56  4.78 145 1019.8  24.1  23.9  19.9 99.0 99.00
2008 01 06 18 50 143 10.4 11.8  1.60  7.69  4.71  90 1018.6  24.0  23.9  20.3 99.0 99.00
2008 01 06 19 50 138  9.8 11.9  1.67  8.33  4.80  98 1017.6  23.9  23.9  20.6 99.0 99.00
2008 01 06 20 50 146 10.6 12.1  1.72  5.56  4.79 141 1016.9  23.8  23.9  20.4 99.0 99.00
2008 01 06 21 50 149 10.9 12.8  1.76  5.56  4.79 145 1016.4  23.9  23.8  20.5 99.0 99.00
2008 01 06 22 50 140 10.5 12.1  1.84  6.67  4.91 109 1016.4  23.9  23.8  21.0 99.0 99.00
2008 01 06 23 50 142 10.2 12.2  1.77  5.56  4.89 141 1016.5  23.8  23.8  21.4 99.0 99.00
2008 01 07 00 50 142 11.0 12.9  1.82  5.56  4.77 142 1016.9  23.9  23.7  21.2 99.0 99.00
2008 01 07 01 50 145 10.7 13.0  1.87  7.14  4.93  97 1017.3  23.9  23.7  21.2 99.0 99.00
2008 01 07 02 50 147 10.6 12.3  2.05  6.25  4.93 114 1017.7  24.0  23.7  21.3 99.0 99.00
2008 01 07 03 50 144 10.2 11.6  1.87  6.67  5.06 114 1018.0  23.9  23.7  21.5 99.0 99.00
2008 01 07 04 50 148  9.6 11.5  1.88  7.69  5.13  91 1018.0  23.9  23.7  21.5 99.0 99.00
2008 01 07 05 50 147 10.6 13.0  1.83  7.14  4.89  90 1017.6  24.0  23.6  21.1 99.0 99.00
2008 01 07 06 50 140 10.2 12.6  1.92  7.14  4.98 109 1017.1  23.9  23.5  21.4 99.0 99.00
2008 01 07 07 50 147 10.7 12.7  2.04  6.25  5.06 120 1016.6  23.8  23.5  21.1 99.0 99.00
2008 01 07 08 50 139 10.9 12.8  2.27  7.14  5.32 103 1016.1  23.7  23.6  21.1 99.0 99.00
2008 01 07 09 50 138 10.8 12.8  2.10  7.14  5.09 104 1016.0  23.6  23.7  21.2 99.0 99.00
