#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2011 01 05 01 50 346  5.8  7.0  1.42 19.05  7.94 285 1021.4  13.6  14.7 999.0 99.0 99.00
2011 01 05 02 50   1  5.9  7.0  1.42 19.05  7.99 294 1021.5  13.7  14.7 999.0 99.0 99.00
2011 01 05 03 50   2  5.0  6.2  1.42 19.05  7.46 299 1021.6  13.7  14.6 999.0 99.0 99.00
2011 01 05 04 50  11  4.9  5.6  1.39 19.05  7.88 290 1021.8  13.7  14.6 999.0 99.0 99.00
2011 01 05 05 50   7  5.0  5.8  1.43 19.05  8.88 292 1022.0  13.7  14.6 999.0 99.0 99.00
2011 01 05 06 50 357  5.4  6.3  1.36 16.00  8.55 284 1022.2  13.8  14.5 999.0 99.0 99.00
2011 01 05 07 50 358  4.7  5.6  1.50 17.39  9.47 298 1022.4  13.9  14.5 999.0 99.0 99.00
2011 01 05 08 50  12  5.6  6.4  1.47 14.81  9.15 281 1022.2  13.8  14.5 999.0 99.0 99.00
2011 01 05 09 50  44  5.2  6.2  1.61 14.81  9.31 292 1022.4  14.0  14.5 999.0 99.0 99.00
2011 01 05 10 50  33  4.1  4.7  1.80 14.81 10.62 288 1022.2  13.7  14.4 999.0 99.0 99.00
2011 01 05 11 50  57  3.2  4.2  1.66 14.81 10.53 276 1022.3  13.8  14.5 999.0 99.0 99.00
2011 01 05 12 50  54  4.9  5.8  1.60 17.39 10.88 283 1022.0  13.9  14.5 999.0 99.0 99.00
2011 01 05 13 50  39  5.1  5.8  1.82 17.39 10.90 287 1022.4  13.7  14.5 999.0 99.0 99.00
2011 01 05 14 50  51  4.7  5.4  1.84 14.81 10.14 275 1022.5  13.8  14.5 999.0 99.0 99.00
2011 01 05 15 50  52  4.4  5.1  1.63 17.39  9.34 282 1022.9  14.0  14.6 999.0 99.0 99.00
2011 01 05 16 50  37  4.4  5.1  1.79 16.00 10.03 281 1023.0  13.7  14.6 999.0 99.0 99.00
2011 01 05 17 50  36  5.0  6.0  1.60 17.39  9.03 288 1023.3  13.8  14.6 999.0 99.0 99.00
2011 01 05 18 50  41  4.8  5.5  1.87 16.00  9.05 285 1022.6  13.7  14.5 999.0 99.0 99.00
2011 01 05 19 50  33  4.2  5.1  1.69 16.00  8.63 288 1022.0  13.8  14.6 999.0 99.0 99.00
