#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 06 04 15 50 100  2.6  3.2  1.01  6.25  4.76  98 1009.4  28.3  28.4  26.5 99.0 99.00
2010 06 04 16 50  53  2.5  3.1  1.13  6.67  5.09  80 1009.5  28.5  28.5  26.6 99.0 99.00
2010 06 04 17 50 133  4.0  4.7  1.00  6.25  4.82  95 1009.6  28.7  28.7  26.7 99.0 99.00
2010 06 04 18 50 127  2.3  2.9  1.03  6.25  4.93  75 1009.1  28.7  28.8  26.8 99.0 99.00
2010 06 04 19 50 119  3.3  3.8  0.98  6.25  4.73  53 1008.7  28.8  28.8  26.9 99.0 99.00
2010 06 04 20 50 121  3.8  4.4  0.96  5.88  4.64  72 1008.0  28.9  29.0  27.2 99.0 99.00
2010 06 04 21 50 118  3.4  4.2  0.95  6.25  4.63  70 1007.7  28.9  29.0  27.4 99.0 99.00
2010 06 04 22 50 112  3.6  4.2  0.91  5.88  4.37  49 1007.3  28.9  28.9  27.5 99.0 99.00
2010 06 04 23 50 122  3.9  4.4  0.87  5.56  4.36  41 1007.2  28.8  28.9  27.2 99.0 99.00
2010 06 05 00 50 109  3.7  4.2  0.90  5.56  4.26  42 1007.4  28.7  28.8  27.4 99.0 99.00
2010 06 05 01 50 117  4.5  5.1  0.83  5.26  4.23  59 1008.1  28.6  28.7  27.4 99.0 99.00
2010 06 05 02 50 116  4.2  4.9  0.80  5.26  4.26  57 1009.4  28.5  28.6  27.4 99.0 99.00
2010 06 05 03 50 115  4.8  5.6  0.81  5.56  4.20  64 1010.0  28.5  28.6  27.4 99.0 99.00
2010 06 05 04 50 119  4.6  5.4  0.78  5.88  4.37  56 1010.2  28.5  28.5  27.4 99.0 99.00
2010 06 05 05 50 118  4.6  5.1  0.78  5.88  4.26  62 1010.3  28.4  28.5  27.3 99.0 99.00
2010 06 05 06 50 131  3.5  4.8  0.77  5.56  4.37  53 1010.1  28.4  28.5  27.2 99.0 99.00
2010 06 05 07 50 134  3.2  4.1  0.88  5.88  4.61  80 1009.4  28.3  28.5  27.1 99.0 99.00
